L1_size,L2_size,L3_size,L1_device,L2_device,L3_device,L1_device_read_latency_(ms),L2_device_read_latency_(ms),L3_device_read_latency_(ms),L1_device_write_latency_(ms),L2_device_write_latency_(ms),L3_device_write_latency_(ms),L1_device_capacity_(GB),L2_device_capacity_(GB),L3_device_capacity_(GB),L1_device_purchase_cost_($),L2_device_purchase_cost_($),L3_device_purchase_cost_($),L1_algorithm,L2_algorithm,write_policy,total_read_latency_(ms),total_write_latency_(ms),total_purchase_cost_($),avg_latency_(ms),avg_throughput_(KB/s),workload,read_requests,write_requests,total_requests,unique_reads,unique_writes,unique_requests,percent_reads,percent_writes,percent_unique_reads,percent_unique_writes,percent_unique_requests,compound miss ratio
201770000,123300000,212980000,D1,H2,H1,1.3800000000000002e-05,2.8569999999999998,7.64,1.3800000000000002e-05,12.243,4.28,16000000000,1000000000000,10000000000000,105.0,72.99,334.76,arc,lru,wb-s,1.3965205167747528,5.7427465776242235,5489.6435629260795,2.5394807316853982,1612.928166334845,w04,133844,47757,181601,21084,7095,28179,73.7,26.3,15.75,14.86,15.52,0.1192118986128931
5289800,4408200,8375500,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,lru,arc,wb-s,2.5328221767751216,13.42586426251118,145.17158522982402,6.175614163052278,663.2538710895702,w55,100134,50311,150445,80740,6086,86826,66.56,33.44,80.63,12.1,57.71,0.5658213965236465
1861400,2637000,2947300,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,arc,arc,wb-s,1.3885084301618515,1.1732508682534388,51.844547538944006,1.297161552474867,3157.663740638321,w77,158664,116967,275631,27843,9029,36872,57.56,42.44,17.55,7.72,13.38,0.1071650140949312
1395720,775400,1473260,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,arc,lru,wb-s,0.5094251773793487,1.8615472075357504,38.5938386481152,1.3514806687489032,3030.74997276266,w103,331078,546568,877646,130727,23173,153900,37.72,62.28,39.49,4.24,17.54,0.1701346556584317
39047000,2056000,39047000,D1,S2,H2,1.3800000000000002e-05,0.675,2.8569999999999998,1.3800000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,105.0,498.26,72.99,lru,lru,wb-s,0.5420506005583274,1.8216398927509247,1062.3061347123205,1.0639308872138546,3849.87413113488,w13,212062,146060,358122,38813,9333,48146,59.22,40.78,18.3,6.39,13.44,0.109032676015436
3960600,2310300,6270900,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,arc,lru,wb-s,5.276071642978156,21.62427092761212,109.8597269250048,7.283361449117402,562.3776917588449,w93,308110,43126,351236,58035,9682,67717,87.72,12.28,18.84,22.45,19.28,0.6196488970378891
16633000,1000,17557000,D3,S2,H1,1.4300000000000002e-05,0.675,7.64,1.4300000000000002e-05,6.814,4.28,16000000000,4000000000000,10000000000000,77.87,498.26,334.76,lru,arc,wb-s,0.1287122450969343,1.6370117489908458,333.982083366912,0.9774559007276395,4190.470380250248,w28,56791,73081,129872,12196,16697,28893,43.73,56.27,21.48,22.85,22.25,0.1351869533078723
2947300,930700,2947300,D1,H1,S2,1.3800000000000002e-05,7.64,0.675,1.3800000000000002e-05,4.28,6.814,16000000000,10000000000000,4000000000000,105.0,334.76,498.26,lru,arc,wb-s,1.3084429647758786,1.0784785340241263,80.8548056584192,1.2108550680162973,3382.7334981636877,w77,158664,116967,275631,27843,9029,36872,57.56,42.44,17.55,7.72,13.38,0.1069291915640838
5737500,9562400,12112400,D3,H1,S2,1.4300000000000002e-05,7.64,0.675,1.4300000000000002e-05,4.28,6.814,16000000000,10000000000000,4000000000000,77.87,334.76,498.26,lru,arc,wb-s,2.3080680777583744,8.15925926498846,121.8665976664064,2.9633252734129787,1382.2309811040336,w32,687180,86660,773840,120471,12584,133055,88.8,11.2,17.53,14.52,17.19,0.2100821875323064
33910000,81370000,128830000,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,arc,arc,wb-s,5.9747277445355405,57.1538301650016,938.3303563468801,11.071776716217864,369.9496571313804,w10,112216,12412,124628,12823,5354,18177,90.04,9.96,11.43,43.14,14.59,0.4909249927785088
645200,286800,1362100,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,lru,arc,wb-s,0.3581403333538914,1.5140984393900512,13.156250528768004,0.9430897609977812,4343.170893581186,w59,160521,164440,324961,12985,9675,22660,49.4,50.6,8.09,5.88,6.97,0.1045940897523087
970400,617500,1676100,D1,H1,H2,1.3800000000000002e-05,7.64,2.8569999999999998,1.3800000000000002e-05,4.28,12.243,16000000000,10000000000000,1000000000000,105.0,334.76,72.99,arc,arc,wb-s,1.863207276234856,0.41875152864176296,26.670120833024,0.4812566107168783,8511.051918639854,w33,10730,237234,247964,1925,15517,17442,4.33,95.67,17.94,6.54,7.03,0.0898235227694342
233700,389500,1480100,D3,H3,H1,1.4300000000000002e-05,2.555,7.64,1.4300000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,77.87,109.99,334.76,arc,lru,wb-s,2.237293084028064,2.0869791164573344,4.905561257369599,2.14470725958064,1909.8177533100259,w71,111746,179221,290967,13387,3336,16723,38.41,61.59,11.98,1.86,5.75,0.1008361772984565
649700,886000,1122300,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,arc,arc,wb-s,0.4722714168388961,0.7439429635685604,13.513442393087999,0.7005134139923036,5847.139995016572,w41,25257,132737,157994,4381,8800,13181,15.99,84.01,17.35,6.63,8.34,0.0717242426927604
9019000,10710100,10710100,D1,H3,H2,1.3800000000000002e-05,2.555,2.8569999999999998,1.3800000000000002e-05,11.171,12.243,16000000000,4000000000000,1000000000000,105.0,109.99,72.99,arc,arc,wb-s,0.7674789923230295,12.471039555947886,246.83896288767997,2.9538039763726327,1386.6864669300164,w29,426314,97934,524248,61770,61823,123593,81.32,18.68,14.49,63.13,23.58,0.20429453235873102
598900,74900,711200,D2,H2,H1,1.4099999999999999e-05,2.8569999999999998,7.64,1.4099999999999999e-05,12.243,4.28,16000000000,1000000000000,10000000000000,88.97,72.99,334.76,arc,lru,wb-s,0.6410494538695697,0.8637257789341551,13.7606487846912,0.7832225812400939,5229.675571297639,w67,60446,106751,167197,4630,3779,8409,36.15,63.85,7.66,3.54,5.03,0.0449230548395007
15179000,7590000,20600000,D3,S2,H3,1.4300000000000002e-05,0.675,2.555,1.4300000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,77.87,498.26,109.99,arc,lru,wb-s,1.7068513373833718,19.83732460225474,308.7818443776,4.614493395184922,887.6380675447596,w34,192492,36767,229259,20087,7551,27638,83.96,16.04,10.44,20.54,12.06,0.4668388154881597
336800,100,1279900,D2,S1,S2,1.4099999999999999e-05,0.6629999999999999,0.675,1.4099999999999999e-05,7.935,6.814,16000000000,4000000000000,4000000000000,88.97,451.58,498.26,arc,arc,wb-s,0.4223523253711201,2.4833392924365265,8.324139143167999,2.2888199853205364,1789.5684353815088,w68,35568,341285,376853,4767,11546,16313,9.44,90.56,13.4,3.38,4.33,0.2834208564082016
2490000,2490000,2630000,D2,H1,S3,1.4099999999999999e-05,7.64,0.39399999999999996,1.4099999999999999e-05,4.28,7.1,16000000000,10000000000000,1000000000000,88.97,334.76,119.99,arc,lru,wb-s,0.0115004526938595,0.3944231985634199,58.34704973824,0.0175782534897559,233015.18563189538,w02,176958,2854,179812,255,20,275,98.41,1.59,0.14,0.7,0.15,0.001462638756034
84700,33900,321700,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,lru,arc,wb-s,8.941027984397163,0.5502797023061771,2.3246649116672002,0.5781990967608565,7084.065026988633,w47,705,211172,211877,407,3146,3553,0.33,99.67,57.73,1.49,1.68,0.0434638965059916
1980300,6270900,6270900,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,lru,lru,wb-s,1.8702863079776704,13.123960794128832,48.8635743903744,3.252052316842807,1259.512332807894,w93,308110,43126,351236,58035,9682,67717,87.72,12.28,18.84,22.45,19.28,0.1785380769624981
228200,228200,228200,D1,H1,S1,1.3800000000000002e-05,7.64,0.6629999999999999,1.3800000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,105.0,334.76,451.58,arc,arc,wb-s,0.0920142336622462,0.0810218977489881,6.270830027571199,0.0872754842561803,46931.85073573448,w82,159110,120568,279678,1939,631,2570,56.89,43.11,1.22,0.52,0.92,0.0081593832907844
1989800,1243600,4725700,D1,S3,H1,1.3800000000000002e-05,0.39399999999999996,7.64,1.3800000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,105.0,119.99,334.76,lru,arc,wb-s,6.087107435000682,4.464675921896445,54.7450044301312,4.511967567089906,907.8079438948199,w98,7337,244373,251710,4620,47029,51649,2.91,97.09,62.97,19.24,20.52,0.6104962059512932
1938900,4093300,4093300,D3,S2,H3,1.4300000000000002e-05,0.675,2.555,1.4300000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,77.87,498.26,109.99,arc,arc,wb-s,1.4952258903811138,0.4297424236830673,41.2009323264,0.4538402169244489,9025.202807625716,w30,15927,688285,704212,12511,35498,48009,2.26,97.74,78.55,5.16,6.82,0.0581259620682408
155080,77540,1473260,D3,S1,S2,1.4300000000000002e-05,0.6629999999999999,0.675,1.4300000000000002e-05,7.935,6.814,16000000000,4000000000000,4000000000000,77.87,451.58,498.26,arc,arc,wb-s,0.9710168311255958,4.934424891401436,3.8790163873792007,3.439292214012142,1190.9427129548171,w103,331078,546568,877646,130727,23173,153900,37.72,62.28,39.49,4.24,17.54,0.3780567563687409
1000,11781000,17219000,D3,H3,H2,1.4300000000000002e-05,2.555,2.8569999999999998,1.4300000000000002e-05,11.171,12.243,16000000000,4000000000000,1000000000000,77.87,109.99,72.99,arc,arc,wb-s,2.639597316921625,20.995797118623656,6.494739384319999,6.034551875788879,678.7579399944327,w24,91126,20678,111804,16509,5234,21743,81.51,18.49,18.12,25.31,19.45,0.1972469679081249
3378000,519700,4937100,D2,H1,S1,1.4099999999999999e-05,7.64,0.6629999999999999,1.4099999999999999e-05,4.28,7.935,16000000000,10000000000000,4000000000000,88.97,334.76,451.58,lru,lru,wb-s,2.9143958301038064,2.4145973577232596,79.2926725394432,2.4293250114540683,1686.0650512746115,w97,7225,237963,245188,4901,49146,54047,2.95,97.05,67.83,20.65,22.04,0.5475308742679087
269300,2423400,5116100,D2,S3,S1,1.4099999999999999e-05,0.39399999999999996,0.6629999999999999,1.4099999999999999e-05,7.1,7.935,16000000000,1000000000000,4000000000000,88.97,119.99,451.58,lru,lru,wb-s,0.7176854164816155,10.044368627873006,9.690489602048,3.6474736875628415,1122.9690330506135,w61,453208,207570,660778,48353,23419,71772,68.59,31.41,10.67,11.28,10.86,0.4018157384174412
1754400,3508700,4761900,D1,H1,S2,1.3800000000000002e-05,7.64,0.675,1.3800000000000002e-05,4.28,6.814,16000000000,10000000000000,4000000000000,105.0,334.76,498.26,arc,lru,wb-s,7.222083257611897,6.776994409202595,50.0689850970112,7.060299336247683,580.1453741445599,w83,100205,57223,157428,46195,3287,49482,63.65,36.35,46.1,5.74,31.43,0.5733605203648652
895800,1033600,1309300,D2,S2,H1,1.4099999999999999e-05,0.675,7.64,1.4099999999999999e-05,6.814,4.28,16000000000,4000000000000,10000000000000,88.97,498.26,334.76,lru,arc,wb-s,6.5101004477246205,0.5223321026193423,21.109917228236803,0.6638709017917429,6169.87427667815,w40,4285,176991,181276,3418,10520,13938,2.36,97.64,79.77,5.94,7.69,0.0722599792581478
1075300,1075300,1362100,D3,S3,H2,1.4300000000000002e-05,0.39399999999999996,2.8569999999999998,1.4300000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,77.87,119.99,72.99,arc,arc,wb-s,0.1560856738389369,0.7102742362393578,22.371514832896,0.4365216867793366,9383.268057585748,w59,160521,164440,324961,12985,9675,22660,49.4,50.6,8.09,5.88,6.97,0.0462024673730078
895800,758000,1309300,D3,S1,S2,1.4300000000000002e-05,0.6629999999999999,0.675,1.4300000000000002e-05,7.935,6.814,16000000000,4000000000000,4000000000000,77.87,451.58,498.26,arc,lru,wb-s,1.075771592882147,0.6057503861399731,18.876063700992,0.616860742011077,6640.072419986242,w40,4285,176991,181276,3418,10520,13938,2.36,97.64,79.77,5.94,7.69,0.0724475385599858
7393000,1849000,17557000,D3,S2,H2,1.4300000000000002e-05,0.675,2.8569999999999998,1.4300000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,77.87,498.26,72.99,arc,lru,wb-s,0.2074363563117395,2.2868881432013795,153.56974280704003,1.3775763097865592,2973.338007412912,w28,56791,73081,129872,12196,16697,28893,43.73,56.27,21.48,22.85,22.25,0.18427374645805103
1248600,624300,1482700,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,lru,lru,wb-s,1.7747877143637785,0.3042482941827908,28.712132319027198,0.3249046441270242,12606.775784955029,w36,10248,719314,729562,1803,13604,15407,1.4,98.6,17.59,1.89,2.11,0.026851727474841002
100,682100,2591700,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,arc,arc,wb-s,0.8392731212070528,6.8862877896081445,1.624474089472,6.2671870936274265,653.5627449457951,w84,43047,377411,420458,22629,10790,33419,10.24,89.76,52.57,2.86,7.95,0.0872952827630821
56233000,32134000,76317000,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,lru,arc,wb-s,0.7412388131179706,1.4543886908427148,1535.9317928652802,1.2707278797474375,3223.349440333439,w46,131499,379108,510607,65501,46112,111613,25.75,74.25,49.81,12.16,21.86,0.1520876133699694
261836000,58186000,276383000,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,lru,lru,wb-s,2.330559560327523,20.358263154715807,7082.602155388927,6.202510740536307,660.3777359434021,w54,554465,151660,706125,258079,151299,409378,78.52,21.48,46.55,99.76,57.98,0.3914151177199504
614000,2865100,3888400,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,arc,lru,wb-s,1.7131605711873692,6.309038703045584,16.472037500928,3.6921846156621934,1109.3703122603426,w38,376033,284379,660412,34033,14849,48882,56.94,43.06,9.05,5.22,7.4,0.3043615197785624
71700,1003600,1362100,D1,S1,S2,1.3800000000000002e-05,0.6629999999999999,0.675,1.3800000000000002e-05,7.935,6.814,16000000000,4000000000000,4000000000000,105.0,451.58,498.26,lru,lru,wb-s,0.6181987103855571,4.5905415347725596,3.0863468892159998,2.6283231685272996,1558.4080561505182,w59,160521,164440,324961,12985,9675,22660,49.4,50.6,8.09,5.88,6.97,0.0673280793695243
60100,60100,228200,D1,H2,H1,1.3800000000000002e-05,2.8569999999999998,7.64,1.3800000000000002e-05,12.243,4.28,16000000000,1000000000000,10000000000000,105.0,72.99,334.76,lru,arc,wb-s,6.869142490842812,11.340298443955279,1.6647461773311996,8.796638865083416,465.63239241959707,w82,159110,120568,279678,1939,631,2570,56.89,43.11,1.22,0.52,0.92,0.3873311451025822
3720500,3720500,4418100,D1,S1,H2,1.3800000000000002e-05,0.6629999999999999,2.8569999999999998,1.3800000000000002e-05,7.935,12.243,16000000000,4000000000000,1000000000000,105.0,451.58,72.99,lru,lru,wb-s,0.4007501060585131,4.398224510604368,103.04833215078402,1.2920405464203564,3170.1791490585274,w69,324304,93056,417360,42476,11421,53897,77.7,22.3,13.1,12.27,12.91,0.1136932144910868
156100,36100,228200,D2,S2,H2,1.4099999999999999e-05,0.675,2.8569999999999998,1.4099999999999999e-05,6.814,12.243,16000000000,4000000000000,1000000000000,88.97,498.26,72.99,lru,lru,wb-s,1.8018374109169757,5.182863857318692,3.642026708992,3.2593835768283523,1256.679339344817,w82,159110,120568,279678,1939,631,2570,56.89,43.11,1.22,0.52,0.92,0.3275731376797603
7493800,1763300,8375500,D1,H1,H2,1.3800000000000002e-05,7.64,2.8569999999999998,1.3800000000000002e-05,4.28,12.243,16000000000,10000000000000,1000000000000,105.0,334.76,72.99,arc,arc,wb-s,8.176402529103001,7.151176693971497,204.17912207687684,7.83355207218319,522.8790160909028,w55,100134,50311,150445,80740,6086,86826,66.56,33.44,80.63,12.1,57.71,0.5587490445013128
886000,590700,1122300,D1,H3,H2,1.3800000000000002e-05,2.555,2.8569999999999998,1.3800000000000002e-05,11.171,12.243,16000000000,4000000000000,1000000000000,105.0,109.99,72.99,lru,arc,wb-s,0.8667587419962782,0.996539764569035,24.217741108224,0.9757929052761498,4197.6119910820935,w41,25257,132737,157994,4381,8800,13181,15.99,84.01,17.35,6.63,8.34,0.0726799751889312
1551300,969600,3684300,D2,H1,S3,1.4099999999999999e-05,7.64,0.39399999999999996,1.4099999999999999e-05,4.28,7.1,16000000000,10000000000000,1000000000000,88.97,334.76,119.99,lru,arc,wb-s,3.803023978109172,7.1207466764066005,37.2766107611136,4.632919352017816,884.1077706686248,w60,345309,115189,460498,34958,16905,51863,74.99,25.01,10.12,14.68,11.26,0.4161625023344292
4725700,3730800,4725700,D2,S3,H2,1.4099999999999999e-05,0.39399999999999996,2.8569999999999998,1.4099999999999999e-05,7.1,12.243,16000000000,1000000000000,1000000000000,88.97,119.99,72.99,arc,arc,wb-s,0.3186005794875289,1.3730164780773653,110.88049396736,1.3422817061257002,3051.5203934519122,w98,7337,244373,251710,4620,47029,51649,2.91,97.09,62.97,19.24,20.52,0.1877438321878352
287800,304700,321700,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,lru,arc,wb-s,4.375420892198581,0.0654789435758528,7.9359525691392,0.0798198539803754,51315.55365920672,w47,705,211172,211877,407,3146,3553,0.33,99.67,57.73,1.49,1.68,0.0151833375024188
4417400,1039400,4937100,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,arc,lru,wb-s,1.1489805820069203,3.2697293954791293,119.5337431494656,3.2072368992014293,1277.1117721362784,w97,7225,237963,245188,4901,49146,54047,2.95,97.05,67.83,20.65,22.04,0.2840677357782599
207900,3117900,3949400,D2,S2,S3,1.4099999999999999e-05,0.675,0.39399999999999996,1.4099999999999999e-05,6.814,7.1,16000000000,4000000000000,1000000000000,88.97,498.26,119.99,arc,arc,wb-s,0.8078818365626164,26.99416277626514,8.267053699072,4.078562551358441,1004.2753907588716,w44,255165,36419,291584,37078,4493,41571,87.51,12.49,14.53,12.34,14.26,0.47314667471466204
1720200,573400,5447100,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,arc,arc,wb-s,0.3101843570759549,3.9093997221195975,37.103101134847996,3.8064819419313536,1076.0592227903094,w101,6833,232129,238962,4609,54266,58875,2.86,97.14,67.45,23.38,24.64,0.5572183024916095
1631900,1223900,7751200,D1,H1,H3,1.3800000000000002e-05,7.64,2.555,1.3800000000000002e-05,4.28,11.171,16000000000,10000000000000,4000000000000,105.0,334.76,109.99,lru,arc,wb-s,0.0633476896006718,2.662042694753275,44.9063061438464,1.6625338546718678,2463.709228230076,w79,92881,148607,241488,71909,77013,148922,38.46,61.54,77.42,51.82,61.67,0.38274779699198297
2021600,2756700,3491900,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,lru,arc,wb-s,0.8124338402057055,8.127434077924203,56.43479601233919,1.1595548737966537,3532.3899649429595,w90,466103,23220,489323,33454,6544,39998,95.25,4.75,7.18,28.18,8.17,0.0871367174647421
168140000,44840000,212980000,D3,S1,H1,1.4300000000000002e-05,0.6629999999999999,7.64,1.4300000000000002e-05,7.935,4.28,16000000000,4000000000000,10000000000000,77.87,451.58,334.76,arc,arc,wb-s,3.733019044329219,11.087964045350418,3401.7619672268797,5.6672050257597695,722.754864414116,w04,133844,47757,181601,21084,7095,28179,73.7,26.3,15.75,14.86,15.52,0.3673382855821278
253900,203200,321700,D3,S1,H3,1.4300000000000002e-05,0.6629999999999999,2.555,1.4300000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,77.87,451.58,109.99,arc,arc,wb-s,1.7537377042553193,0.1249921166873449,5.1916217231360005,0.1304116083699505,31408.24694363484,w47,705,211172,211877,407,3146,3553,0.33,99.67,57.73,1.49,1.68,0.0152022163802583
